DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
210706390,02/28/2021 12:00:00 AM,02/26/2021 12:00:00 AM,2300,07,Wilshire,0763,1,330,BURGLARY FROM VEHICLE,0344,32,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,1500 S  ORANGE GROVE                 AV,,34.0474,-118.3666
201815002,08/03/2020 12:00:00 AM,08/03/2020 12:00:00 AM,0200,18,Southeast,1823,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0913 1814 0329 2000,26,M,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,94TH                         ST,WALL                         ST,33.9511,-118.2717
211110947,07/16/2021 12:00:00 AM,04/30/2021 12:00:00 AM,2111,11,Northeast,1136,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0416 0422 0913 1820 0421 0443,26,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,930,,,,4300    YORK                         BL,,34.1243,-118.2243
202004414,01/10/2020 12:00:00 AM,01/10/2020 12:00:00 AM,1245,20,Olympic,2016,1,210,ROBBERY,1402 0216 0344 0325 0104,0,X,X,203,OTHER BUSINESS,302,BLUNT INSTRUMENT,AO,Adult Other,210,998,,,3700 W  3RD                          ST,,34.0709,-118.2985
201904093,01/02/2020 12:00:00 AM,01/02/2020 12:00:00 AM,2025,19,Mission,1901,1,121,"RAPE, FORCIBLE",1817 2002 1206 0401 0408 0533 0419 0444 0526 0913,36,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,15400    GLENOAKS                     BL,,34.3232,-118.4695
210618585,11/05/2021 12:00:00 AM,11/05/2021 12:00:00 AM,0300,06,Hollywood,0644,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 1822 0400 0430,35,M,B,101,STREET,107,OTHER FIREARM,IC,Invest Cont,230,998,,,DE LONGPRE,LA BREA,34.0961,-118.3441
211806051,02/10/2021 12:00:00 AM,02/09/2021 12:00:00 AM,2000,18,Southeast,1824,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,700 E  98TH                         ST,,33.9475,-118.263
211907837,04/20/2021 12:00:00 AM,04/20/2021 12:00:00 AM,1440,19,Mission,1962,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416 0913,20,F,H,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,9200 N  SEPULVEDA                    BL,,34.2369,-118.4675
201822193,12/16/2020 12:00:00 AM,08/31/2020 12:00:00 AM,0001,18,Southeast,1841,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,,0,X,X,726,POLICE FACILITY,,,IC,Invest Cont,845,,,,700 W  109TH                        ST,,33.9373,-118.2875
201614410,11/03/2020 12:00:00 AM,11/03/2020 12:00:00 AM,0430,16,Foothill,1612,1,330,BURGLARY FROM VEHICLE,0344 1609 1307,25,M,H,101,STREET,,,IC,Invest Cont,330,,,,11300    DE FOE                       AV,,34.2754,-118.418
202005845,02/09/2020 12:00:00 AM,02/09/2020 12:00:00 AM,0240,20,Olympic,2097,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 0416 0446,27,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,1900 S  MARIPOSA                     AV,,34.04,-118.2984
220404030,01/02/2022 12:00:00 AM,12/03/2021 12:00:00 AM,2100,04,Hollenbeck,0477,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,7TH                          ST,MOTT                         ST,34.0311,-118.2143
210217779,11/20/2021 12:00:00 AM,11/20/2021 12:00:00 AM,2115,02,Rampart,0295,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 1810 0342 0400 0334 0369 0429 0444 2002,21,M,H,501,SINGLE FAMILY DWELLING,205,KITCHEN KNIFE,IC,Invest Cont,230,,,,1600 S  BONNIE BRAE                  ST,,34.042,-118.2824
212116343,11/11/2021 12:00:00 AM,11/11/2021 12:00:00 AM,0645,21,Topanga,2113,2,850,INDECENT EXPOSURE,0529 2004,32,F,B,101,STREET,,,AA,Adult Arrest,850,,,,7600    FALLBROOK                    AV,,34.2083,-118.6234
201808873,03/29/2020 12:00:00 AM,03/27/2020 12:00:00 AM,1130,18,Southeast,1823,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,23,F,B,202,LIQUOR STORE,,,IC,Invest Cont,440,,,,300 E  93RD                         ST,,33.952,-118.2695
211211732,05/05/2021 12:00:00 AM,05/05/2021 12:00:00 AM,1500,12,77th Street,1248,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 0342 1310 0447 1822,46,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,230,,,,900 W  GAGE                         AV,,33.9819,-118.2893
210612512,07/10/2021 12:00:00 AM,07/10/2021 12:00:00 AM,2015,06,Hollywood,0645,1,210,ROBBERY,0945 1822 1501 0400 0416,0,X,X,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,7000 W  SUNSET                       BL,,34.098,-118.342
201814674,07/28/2020 12:00:00 AM,07/27/2020 12:00:00 AM,2125,18,Southeast,1849,2,624,BATTERY - SIMPLE ASSAULT,0913 1817 0416 0429,30,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2200 E  111TH                        ST,,33.9345,-118.2329
210906998,03/16/2021 12:00:00 AM,10/27/2020 12:00:00 AM,2330,09,Van Nuys,0926,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AO,Adult Other,510,,,,6700    VAN NUYS                     BL,,34.1924,-118.4487
202010277,05/28/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1300,20,Olympic,2056,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,,,IC,Invest Cont,420,,,,2700 W  OLYMPIC                      BL,,34.0526,-118.2916
202010197,05/26/2020 12:00:00 AM,05/25/2020 12:00:00 AM,2355,20,Olympic,2073,1,330,BURGLARY FROM VEHICLE,0344 1822 0432 0358,0,X,X,101,STREET,,,AA,Adult Arrest,330,,,,PICO,E  OXFORD,34.0472,-118.3069
201417728,09/24/2020 12:00:00 AM,09/24/2020 12:00:00 AM,1450,14,Pacific,1457,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,11900    WAGNER                       ST,,33.9943,-118.417
201408469,03/17/2020 12:00:00 AM,03/09/2020 12:00:00 AM,1820,14,Pacific,1449,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0394,29,F,C,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,11900    VENICE                       BL,,34.0071,-118.4272
201812021,06/02/2020 12:00:00 AM,06/02/2020 12:00:00 AM,0800,18,Southeast,1803,2,901,VIOLATION OF RESTRAINING ORDER,0913 2004 0555 2038 0432,25,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901,,,,8700 S  SAN PEDRO                    ST,,33.9581,-118.2695
202016919,11/09/2020 12:00:00 AM,11/08/2020 12:00:00 AM,2200,20,Olympic,2053,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1251 1822,26,F,A,101,STREET,,,IC,Invest Cont,331,,,,CONNECTICUT,WESTERN,34.0517,-118.3091
201705802,02/11/2020 12:00:00 AM,02/11/2020 12:00:00 AM,1252,17,Devonshire,1764,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0378 0344,0,X,X,409,BEAUTY SUPPLY STORE,,,IC,Invest Cont,442,,,,9300    TAMPA                        AV,,34.244,-118.5583
211108215,05/04/2021 12:00:00 AM,05/02/2021 12:00:00 AM,1730,11,Northeast,1141,1,330,BURGLARY FROM VEHICLE,0344 1302 1307,27,F,H,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),,,IC,Invest Cont,330,,,,1700 N  EDGEMONT                     ST,,34.1018,-118.2961
211008443,05/26/2021 12:00:00 AM,05/26/2021 12:00:00 AM,2200,10,West Valley,1039,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0400 0416 1414 1420 0446,34,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,15700    VANOWEN                      ST,,34.1939,-118.4756
211821215,12/06/2021 12:00:00 AM,12/06/2021 12:00:00 AM,1900,18,Southeast,1862,1,110,CRIMINAL HOMICIDE,1218 1822 0430 1407 0906,25,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,110,998,,,100 E  116TH                        PL,,33.9286,-118.2728
201417336,08/18/2020 12:00:00 AM,08/17/2020 12:00:00 AM,1900,14,Pacific,1406,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,68,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,3600    KEYSTONE                     AV,,34.0221,-118.4082
230204214,01/05/2023 12:00:00 AM,02/01/2020 12:00:00 AM,0800,02,Rampart,0201,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1251 1258 0913 0400 0500 0522 1817,7,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,900 N  MARIPOSA                     AV,,34.0868,-118.2991
211010894,08/03/2021 12:00:00 AM,08/03/2021 12:00:00 AM,1415,10,West Valley,1004,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0913 1601 0329,56,M,A,122,"VEHICLE, PASSENGER/TRUCK",,,AO,Adult Other,740,998,,,18300    ROSCOE                       BL,,34.2208,-118.5317
202112500,08/07/2020 12:00:00 AM,07/07/2020 12:00:00 AM,0001,21,Topanga,2147,2,354,THEFT OF IDENTITY,0561 1202 0930 0922 0929,65,M,O,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,354,,,,21000    GAULT                        ST,,34.1992,-118.5906
202013190,08/07/2020 12:00:00 AM,08/07/2020 12:00:00 AM,2145,20,Olympic,2034,2,624,BATTERY - SIMPLE ASSAULT,1822 0443 0416 0446 0910 2048,20,M,H,921,MTA - PURPLE LINE - WILSHIRE/NORMANDIE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,3500    WILSHIRE                     BL,,34.0617,-118.3008
202013627,08/19/2020 12:00:00 AM,08/08/2020 12:00:00 AM,1500,20,Olympic,2001,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0913 1817 0344 0337 1300 0377,52,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,600 N  WILTON                       PL,,34.0799,-118.3181
210314559,08/18/2021 12:00:00 AM,08/18/2021 12:00:00 AM,1630,03,Southwest,0374,1,351,PURSE SNATCHING,0913 1309 0344 2000 0346 0390 1814 2038,30,F,B,101,STREET,,,IC,Invest Cont,351,,,,39TH                         ST,SUTRO,34.0146,-118.3232
211009795,07/04/2021 12:00:00 AM,07/04/2021 12:00:00 AM,2030,10,West Valley,1083,2,624,BATTERY - SIMPLE ASSAULT,0603 0913 0400 0448 0361,45,M,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,4300    GAYLE                        DR,,34.1489,-118.5508
211318460,11/04/2021 12:00:00 AM,11/03/2021 12:00:00 AM,0440,13,Newton,1303,1,310,BURGLARY,0345 0344 1307,0,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,800 E  12TH                         ST,,34.0321,-118.2499
211317668,10/19/2021 12:00:00 AM,10/17/2021 12:00:00 AM,1300,13,Newton,1354,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,4100    WOODLAWN                     AV,,34.0082,-118.2728
211820369,11/21/2021 12:00:00 AM,11/21/2021 12:00:00 AM,1130,18,Southeast,1881,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 1300 0385 1202,72,F,B,108,PARKING LOT,,,IC,Invest Cont,331,,,,700 W  REDONDO BEACH                BL,,33.8926,-118.2883
201605651,02/09/2020 12:00:00 AM,01/30/2020 12:00:00 AM,0044,16,Foothill,1601,1,648,ARSON,,55,M,B,101,STREET,,,IC,Invest Cont,648,,,,12900    DESMOND                      ST,,34.2862,-118.4133
211818672,10/18/2021 12:00:00 AM,10/18/2021 12:00:00 AM,0645,18,Southeast,1862,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0910 1822 0329,0,X,X,957,MTA - GREEN LINE - HARBOR FWY,,,IC,Invest Cont,740,,,,11500 S  FIGUEROA                     ST,,33.9276,-118.2826
210117784,09/30/2021 12:00:00 AM,09/28/2021 12:00:00 AM,2110,01,Central,0182,1,330,BURGLARY FROM VEHICLE,0400 0344 1605,29,F,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,,1200 S  HOPE                         ST,,34.0406,-118.2646
211506472,03/05/2021 12:00:00 AM,03/05/2021 12:00:00 AM,0346,15,N Hollywood,1545,1,310,BURGLARY,0321 1609,0,M,O,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,4800    LAUREL CANYON                BL,,34.1576,-118.3965
201516370,10/16/2020 12:00:00 AM,10/16/2020 12:00:00 AM,0800,15,N Hollywood,1535,2,624,BATTERY - SIMPLE ASSAULT,0416 0356 0400,41,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,11600    BURBANK                      BL,,34.1758,-118.3834
210817297,12/04/2021 12:00:00 AM,12/04/2021 12:00:00 AM,1045,08,West LA,0895,2,624,BATTERY - SIMPLE ASSAULT,0913 0400 0416,17,M,B,514,GROUP HOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,627,,,3200    MOTOR                        AV,,34.031,-118.411
212014606,09/20/2021 12:00:00 AM,09/18/2021 12:00:00 AM,1730,20,Olympic,2002,1,330,BURGLARY FROM VEHICLE,1822 0344,28,M,A,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,,500 N  GRAMERCY                     PL,,34.0803,-118.3125
210117044,09/18/2021 12:00:00 AM,09/18/2021 12:00:00 AM,1200,01,Central,0176,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 2004,40,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,SAN JULIAN                   ST,8TH                          ST,34.0394,-118.2496
211104819,01/25/2021 12:00:00 AM,01/24/2021 12:00:00 AM,1800,11,Northeast,1126,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1800 N  AVENUE 55,,34.1232,-118.2003
211007580,05/02/2021 12:00:00 AM,04/30/2021 12:00:00 AM,1830,10,West Valley,1045,1,310,BURGLARY,0358 0329 1414 0321 0344 1822,56,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,18100    HATTERAS                     ST,,34.1763,-118.5273
211011513,08/21/2021 12:00:00 AM,08/21/2021 12:00:00 AM,1930,10,West Valley,1063,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1300 2053 1528 0319 0421 1822 0903,33,F,O,101,STREET,511,VERBAL THREAT,IC,Invest Cont,930,,,,YOLANDA                      AV,CLARK                        ST,34.1719,-118.5407
212116874,11/25/2021 12:00:00 AM,11/24/2021 12:00:00 AM,2000,21,Topanga,2175,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,22100    BURBANK                      BL,,34.172,-118.6076
210607249,03/19/2021 12:00:00 AM,03/18/2021 12:00:00 AM,1900,06,Hollywood,0678,1,330,BURGLARY FROM VEHICLE,0329 1307 1609 0344 1822,41,M,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,MELROSE                      AV,ARDMORE                      AV,34.0836,-118.3017
211705870,02/20/2021 12:00:00 AM,02/20/2021 12:00:00 AM,1825,17,Devonshire,1764,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0352,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,9300    TAMPA                        AV,,34.244,-118.5583
210413138,09/23/2021 12:00:00 AM,09/22/2021 12:00:00 AM,1800,04,Hollenbeck,0427,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2500 N  SOTO                         ST,,34.0767,-118.1937
211200786,09/16/2021 12:00:00 AM,09/16/2021 12:00:00 AM,2350,12,77th Street,1266,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0400 1300 1309 1310,20,F,B,101,STREET,307,VEHICLE,IC,Invest Cont,230,998,,,FIGUEROA                     ST,81ST                         ST,33.9659,-118.2827
201911591,06/30/2020 12:00:00 AM,06/30/2020 12:00:00 AM,1150,19,Mission,1974,2,624,BATTERY - SIMPLE ASSAULT,0444,77,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,9000    TOBIAS                       AV,,34.2336,-118.4517
211505562,02/10/2021 12:00:00 AM,02/10/2021 12:00:00 AM,2330,15,N Hollywood,1555,1,210,ROBBERY,0325 0324 0400 0432 0312 1822 0302 0334 0344,53,M,O,401,MINI-MART,102,HAND GUN,IC,Invest Cont,210,,,,11300    RIVERSIDE                    DR,,34.1556,-118.3773
212111218,07/10/2021 12:00:00 AM,07/09/2021 12:00:00 AM,1000,21,Topanga,2157,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0344,20,F,H,101,STREET,,,IC,Invest Cont,420,,,,6500    DE SOTO                      AV,,34.1898,-118.5884
201506896,02/28/2020 12:00:00 AM,02/27/2020 12:00:00 AM,2030,15,N Hollywood,1543,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 1813 2000,52,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,12400    WEDDINGTON                   ST,,34.1667,-118.403
211104706,01/21/2021 12:00:00 AM,01/01/2021 12:00:00 AM,0001,11,Northeast,1146,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 0385,46,M,W,108,PARKING LOT,,,IC,Invest Cont,420,,,,1700    BLAKE                        AV,,34.0955,-118.2418
210810326,06/08/2021 12:00:00 AM,02/08/2021 12:00:00 AM,1035,08,West LA,0859,2,354,THEFT OF IDENTITY,0929,22,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1500 S  WOOSTER                      ST,,34.0504,-118.3832
210811437,07/09/2021 12:00:00 AM,07/09/2021 12:00:00 AM,1200,08,West LA,0853,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1822 0344 2028 1420,50,X,X,401,MINI-MART,,,IC,Invest Cont,442,,,,11200    SANTA MONICA                 BL,,34.0466,-118.4479
220704083,01/04/2022 12:00:00 AM,12/25/2021 12:00:00 AM,1530,07,Wilshire,0719,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0443 0913,51,F,W,507,CONDOMINIUM/TOWNHOUSE,511,VERBAL THREAT,AA,Adult Arrest,930,,,,500 N  ROSSMORE                     AV,,34.079,-118.3273
221411178,05/20/2022 12:00:00 AM,12/17/2021 12:00:00 AM,1200,14,Pacific,1465,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,59,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,11800    BEATRICE                     ST,,33.9873,-118.4031
211609042,06/25/2021 12:00:00 AM,06/22/2021 12:00:00 AM,2300,16,Foothill,1665,1,310,BURGLARY,0344 0321,34,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,11000    FENWAY                       ST,,34.2478,-118.373
201813428,07/03/2020 12:00:00 AM,07/03/2020 12:00:00 AM,1525,18,Southeast,1821,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 0329,29,M,H,501,SINGLE FAMILY DWELLING,102,HAND GUN,IC,Invest Cont,745,,,,600 W  COLDEN                       AV,,33.9492,-118.2855
201506781,02/25/2020 12:00:00 AM,02/24/2020 12:00:00 AM,1640,15,N Hollywood,1595,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325,0,M,W,409,BEAUTY SUPPLY STORE,,,AA,Adult Arrest,343,,,,12000    VENTURA                      BL,,34.1436,-118.3929
201812273,06/08/2020 12:00:00 AM,06/08/2020 12:00:00 AM,1150,18,Southeast,1801,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0342 0344 1300 1822 0329 1218,54,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,9100    ORCHARD                      AV,,33.9542,-118.2881
221105688,02/16/2022 12:00:00 AM,09/07/2021 12:00:00 AM,1800,11,Northeast,1145,2,624,BATTERY - SIMPLE ASSAULT,1218 2004 0400 0416 0913,49,M,H,149,RIVER BED*,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,RIVERSIDE                    DR,FLETCHER                     AV,34.106,-118.2565
201709463,05/26/2020 12:00:00 AM,05/22/2020 12:00:00 AM,1400,17,Devonshire,1771,1,310,BURGLARY,1275 1606 0344,41,M,O,213,WAREHOUSE,,,IC,Invest Cont,310,,,,20700    PRAIRIE                      ST,,34.2409,-118.5842
211217716,08/14/2021 12:00:00 AM,08/14/2021 12:00:00 AM,0700,12,77th Street,1268,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 1810 0603 0542 0416 0445 0443 0421 0319,51,F,A,518,TRANSITIONAL HOUSING/HALFWAY HOUSE,312,PIPE/METAL PIPE,AA,Adult Arrest,230,930,,,100 W  81ST                         ST,,33.9659,-118.2739
212012014,07/23/2021 12:00:00 AM,07/21/2021 12:00:00 AM,1600,20,Olympic,2033,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,800 S  HOBART                       BL,,34.0572,-118.3053
210414521,11/02/2021 12:00:00 AM,11/02/2021 12:00:00 AM,1900,04,Hollenbeck,0497,2,625,OTHER ASSAULT,0913 0444 0419,32,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,625,,,,3200    HUNTER                       ST,,34.0214,-118.209
201312855,06/25/2020 12:00:00 AM,06/25/2020 12:00:00 AM,0200,13,Newton,1333,1,320,"BURGLARY, ATTEMPTED",1402 0344,0,M,H,203,OTHER BUSINESS,,,AO,Adult Other,320,,,,700 E  JEFFERSON                    BL,,34.0174,-118.2621
201609877,06/11/2020 12:00:00 AM,06/10/2020 12:00:00 AM,0100,16,Foothill,1638,1,330,BURGLARY FROM VEHICLE,0344 1307 1302 0321,38,F,O,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,10400    KAILUA                       LN,,34.2575,-118.3002
201312131,06/11/2020 12:00:00 AM,06/09/2020 12:00:00 AM,0800,13,Newton,1347,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1600 E  ADAMS                        BL,,34.0138,-118.245
210804004,12/31/2020 12:00:00 AM,12/31/2020 12:00:00 AM,1316,08,West LA,0839,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0104 0209 0216 0325 0344 1309 0346 0342 2028 1420,0,X,X,727,SHOPPING MALL (COMMON AREA),,,IC,Invest Cont,341,,,,10200    SANTA MONICA                 BL,,34.06,-118.42
201805241,01/22/2020 12:00:00 AM,01/22/2020 12:00:00 AM,1600,18,Southeast,1822,2,903,CONTEMPT OF COURT,2038,48,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,903,,,,9400 S  FIGUEROA                     ST,,33.951,-118.2827
201811246,05/17/2020 12:00:00 AM,05/17/2020 12:00:00 AM,1000,18,Southeast,1804,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1402 0432,36,M,H,102,SIDEWALK,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,AA,Adult Arrest,230,998,,,87TH,CENTRAL,33.9593,-118.2564
201607929,04/09/2020 12:00:00 AM,04/03/2020 12:00:00 AM,2200,16,Foothill,1681,1,330,BURGLARY FROM VEHICLE,0344 1300,29,M,H,101,STREET,,,IC,Invest Cont,330,,,,8800    REMICK                       AV,,34.2293,-118.4038
201615398,12/05/2020 12:00:00 AM,12/05/2020 12:00:00 AM,1910,16,Foothill,1612,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 2004,0,M,O,243,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",,,IC,Invest Cont,442,,,,13500    PAXTON                       ST,,34.2734,-118.4265
210916744,11/20/2021 12:00:00 AM,11/18/2021 12:00:00 AM,0500,09,Van Nuys,0985,2,354,THEFT OF IDENTITY,1202 1822 0929,62,F,W,602,BANK,,,IC,Invest Cont,354,,,,4400    COLBATH                      AV,,34.15,-118.4424
201321313,12/16/2020 12:00:00 AM,12/11/2020 12:00:00 AM,0800,13,Newton,1341,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,BROADWAY                     PL,37TH                         ST,34.0144,-118.2753
211715116,11/16/2021 12:00:00 AM,11/15/2021 12:00:00 AM,1900,17,Devonshire,1747,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,16900    BLACKHAWK                    ST,,34.2589,-118.5006
210108771,04/12/2021 12:00:00 AM,04/12/2021 12:00:00 AM,1000,01,Central,0152,1,480,BIKE - STOLEN,0344 1822 2032 0947 1420,19,M,B,101,STREET,,,IC,Invest Cont,480,,,,600 S  FIGUEROA                     ST,,34.0505,-118.2588
201810504,05/02/2020 12:00:00 AM,05/02/2020 12:00:00 AM,1330,18,Southeast,1844,1,761,BRANDISH WEAPON,0913 1814 2038 0334 0319 0359,24,F,H,501,SINGLE FAMILY DWELLING,107,OTHER FIREARM,AO,Adult Other,761,,,,600 E  109TH                        ST,,33.9373,-118.2646
